date,step02h_eqparamA,step02t_eqparamA,step03h_eqparamA,step03t_eqparamA,step04h_eqparamA,step04t_eqparamA,step05h_eqparamA,step05t_eqparamA,step08h_eqparamA,step10h_eqparamA,step12h_eqparamA,system_eqparamA,step01at_eqparamB,step01bt_eqparamB,step02t_eqparamB,step04t_eqparamB,step05t_eqparamB,step01h_reagparamA,step01at_reagparamA,step01bt_reagparamA,step03h_reagparamB,step03t_reagparamB,system_eqparamC,system_reageparamC,system_eqparamD,system_state,system_result
5/17/2021,17.12100517,13.80860415,22.27534535,19.30470295,9.827674907,4.013022402,10.38448673,3.514143964,6.356205133,6.260708935,7.669427708,36.3914801,1.502356488,0.994578004,2.188408825,0.948560063,0.627577514,31.96068337,1.689851157,1.68982827,300,300,8,7.038283296,6.347504785,32.25330763,0.38
5/18/2021,18.12421282,13.80781202,21.88624547,18.11737838,10.75019368,3.996295039,15.9198141,5.02431274,7.701514706,7.785027307,7.739210027,38.18209293,1.531122824,1.062909245,2.407009835,0.899295704,0.684362226,20.24174995,0,0,286.6832134,283.3281417,8.271984861,7.281066064,6.651052637,66.29378474,0.53
5/19/2021,17.21238238,13.45275063,22.4910194,18.35303446,11.93175896,3.316133534,13.44979148,5.186428292,6.798227224,6.93179791,6.418187317,35.87263734,1.549574423,1.193452826,2.605113707,1.095903771,0.744682103,26.17521316,1.756477086,1.756259473,300,300,9,7.283687245,6.222587995,45.5528369,0.44
5/25/2021,17.37275534,15.57881487,24.36173305,21.16782007,10.20946909,2.626544876,11.06482053,3.105390933,5.244374448,5.197289059,6.495942182,35.11142262,1.501209511,1.140304346,2.258936683,0.927457392,0.841369753,38.32554556,4.993309328,4.993309328,231.3962737,231.3561978,9,6.843239427,5.777545543,62.74745506,0.4
5/26/2021,16,14,25,20,14,3,13,3,7,8,7,39,1.527485298,1.213546913,2.500644472,0.983063162,0.825849649,19,0,0,300,300,9,7.145134388,6.149752396,90.35745878,0.47
5/27/2021,15.53140583,11.58466927,22.95147426,18.00058702,13.35272342,2.951327505,12.00473056,3.675919345,7.999706489,6.995709711,7.000146756,33.44557487,1.607994826,1.313241158,2.605769444,1.142404812,0.915307358,35.96894069,0,0,300,300,8.344757987,6.97155008,5.457917444,138.4221097,0.41
5/28/2021,16.72239647,12.27434368,24.4486758,19.13742984,14.31205548,2.433446457,13.91211691,3.506856774,7.582326652,7,6.737502606,34.30099304,1.612735624,1.274519808,2.431241189,1.010692553,0.84528205,36,0,0,340.1602678,340.1621377,8,7.018729869,5.409781408,152.9085367,0.48
5/29/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
5/30/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
5/31/2021,16,12,24,20,15,3,15,4,8,7,7,33,1.054457872,0.348696353,0.002226772,-0.001311557,0.079665322,36,0,0,350,350,8,6.853699279,5.222952085,1,#N/A
6/1/2021,14.90741066,11.28485577,20.36071564,18.09964511,7.991297511,2.585275031,7.034118464,1.920248414,7.622140735,7.455783809,7.575492602,33.78708082,1.18217623,0.688722863,2.315154274,0.940987882,0.801424956,40.66161435,4.375187438,4.375022414,265.6377256,265.6321618,7.227358697,7.150906832,5.22486666,105.1591964,#N/A
6/2/2021,15.73958794,13.94427808,20.07910491,18.37389301,5.244299097,3.76113507,5.425536573,2.94154684,6.430457668,6.887461916,6.752103143,36.62804104,1.393325949,0.950323139,2.319797646,0.841041728,0.683734747,26.83202489,5,5,277.2790636,277.2827685,7.723065319,7.263280707,5.822724425,32.36097403,0.29
6/3/2021,15.6015428,14.85221828,20.33358678,18.43509273,9.164774387,3.16218711,11.41101995,3.145612634,6.986153903,7,6.801794709,39.3718258,1.447698069,1.135637348,2.344877289,0.794214986,0.651757514,28.40440665,1.681816996,1.681891235,300,300,8.549949756,7.126857735,6.360909222,81.22445307,0.37
6/4/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
6/5/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
6/6/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
6/7/2021,16,15,21,19,11,3,12,3,8,7,7,38,0.805334762,0.437099901,0.003163828,-0.001722185,-0.002690183,32,0,0,300,300,9,7.031788415,5.959366049,1,#N/A
6/8/2021,16.94771414,14.71817001,21.82705344,19.04960038,9.795353682,3.588866494,10.67769881,3.650269156,7.811653864,7.384166275,7.506065311,38.25188666,1.433596704,0.90645654,2.334294171,0.897395219,0.660529743,44.74267695,0.025925608,0.025767814,300,127.539393,9,7.028326316,5.480149667,74.45226603,0.36
6/9/2021,16.25390283,14.25331542,21.1404039,18.48321745,9.273507328,3.895689397,11.11425576,3.894970601,6.994110905,7.455857706,7.727928853,42.27826427,1.44057349,0.910369561,2.285326033,0.825371244,0.609161385,24.61048696,0,0,300,281.5278853,9,6.964816989,6.513702723,67.77431717,0.32
6/10/2021,18.24624158,15.2156592,21.06161254,18.24353331,10.52430929,4.670355739,12.7022358,6.91940063,4.965850414,4.925746587,5.309233571,41.49627524,1.453786908,0.813304324,2.53141483,0.824622625,0.706390069,26.02378791,0,0,322.0548516,322.0555479,9.265766562,7.234540767,5.257462706,92.04079567,0.35
6/11/2021,15.34206436,12.86067546,22.45395351,18.4423323,15.07713036,4.330845428,12.67663327,4.373759804,9.393217355,8.746790777,8.669425545,40.45418858,1.485084163,0.840010521,3.025192989,1.014505744,0.851583109,26.44064238,0,0,307.7798885,329.8380405,9,6.970123445,5.435764118,107.7895665,0.43
6/12/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
6/13/2021,18,12,22,18,15,3,14,5,8,8,8,38,0.614815845,0.174665708,0.003332694,-0.002319898,-0.002706015,23,0,0,350,300,9,6.919711643,5.762074313,1,#N/A
6/14/2021,14.43181924,14.01922082,21.71578824,17.36747988,16.36095877,5.633020176,16.36217286,5.985054644,8,8,7.711041762,41.86208366,1.400187167,0.786271868,2.486259592,0.872377143,0.740052116,32.22939064,0,0,318.5578491,300,9.000058751,6.886025874,5.752751378,69.77950957,0.47
6/15/2021,16.4084534,15.39443359,23.22291752,18.83288745,15.70379805,4.896876136,13.48536346,5.251638863,7.214754844,7.386511018,7.626500011,39.80799537,1.513908629,0.910310028,2.620728488,0.909033125,0.817287598,24.24248062,0,0,345.7026743,314.326559,9,7.026227542,4.766273807,125.0910292,0.38
6/16/2021,15.80160294,14.7302378,23.69716496,19.14944742,15.3350817,4.207605712,13.64758022,6.205848909,8,7.581002614,7.730385542,35.36591373,1.743916499,0.986685441,2.642886979,0.996743122,0.872672669,21.89602571,0,0,350,380.2464477,9,7.095300936,5.481591315,128.8696428,0.39
6/17/2021,12,15,23,20.84070311,15,4,13,7,8,8,8,32.36306819,1.722170753,1.037872003,2.730831937,1.209736173,0.927766953,20,0,0,350,400,9,7.423330433,5.609844522,1,#N/A
6/18/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
6/19/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
6/20/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
